run_id,pr_number,energy_baseline_fullcov_J,savings_80pct_%,savings_90pct_%,savings_95pct_%
17079654383,4608,1000000000000.0,0.0,0.0,0.0
17075934642,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
17072665698,4684,1807.232,93.29571410864791,0.0,0.0
17066475812,4684,1807.232,93.29571410864791,0.0,0.0
17066279400,4684,1807.232,93.29571410864791,0.0,0.0
17048864411,4684,1807.232,93.29571410864791,0.0,0.0
17016445538,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
17015822509,4684,1807.232,93.29571410864791,0.0,0.0
17003207844,4608,1000000000000.0,0.0,0.0,0.0
17000590904,4684,1807.232,93.29571410864791,0.0,0.0
16989530174,4684,1807.232,93.29571410864791,0.0,0.0
16954534769,4686,505.664,53.371408682445264,53.371408682445264,0.0
16923076652,4686,505.664,53.371408682445264,53.371408682445264,0.0
16923075035,4684,1807.232,93.29571410864791,0.0,0.0
16917326529,4686,505.664,53.371408682445264,53.371408682445264,0.0
16917168384,4684,1807.232,93.29571410864791,0.0,0.0
16887066508,4686,505.664,53.371408682445264,53.371408682445264,0.0
16873390202,4684,1807.232,93.29571410864791,0.0,0.0
16868259306,4686,505.664,53.371408682445264,53.371408682445264,0.0
16867894027,4686,505.664,53.371408682445264,53.371408682445264,0.0
16864139244,4686,505.664,53.371408682445264,53.371408682445264,0.0
16862714073,4686,505.664,53.371408682445264,53.371408682445264,0.0
16852602844,4686,505.664,53.371408682445264,53.371408682445264,0.0
16852509694,4686,505.664,53.371408682445264,53.371408682445264,0.0
16851157652,4686,505.664,53.371408682445264,53.371408682445264,0.0
16848990189,4686,505.664,53.371408682445264,53.371408682445264,0.0
16845203216,4686,505.664,53.371408682445264,53.371408682445264,0.0
16844821627,4686,505.664,53.371408682445264,53.371408682445264,0.0
16829960418,4686,505.664,53.371408682445264,53.371408682445264,0.0
16821360756,4663,154.27,0.0,0.0,0.0
16821104881,4682,683.862,83.13958079261606,83.13958079261606,83.13958079261606
16820609102,4682,683.862,83.13958079261606,83.13958079261606,83.13958079261606
16820103758,4682,683.862,83.13958079261606,83.13958079261606,83.13958079261606
16817332204,4677,1804.351,0.0,0.0,0.0
16801303983,4677,1804.351,0.0,0.0,0.0
16795682513,4677,1804.351,0.0,0.0,0.0
16795374479,4677,1804.351,0.0,0.0,0.0
16792357032,4677,1804.351,0.0,0.0,0.0
16758218646,4677,1804.351,0.0,0.0,0.0
16749901742,4663,154.27,0.0,0.0,0.0
16749897246,4677,1804.351,0.0,0.0,0.0
16747957918,4677,1804.351,0.0,0.0,0.0
16734727545,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
16727840185,4663,154.27,0.0,0.0,0.0
16720894816,4663,154.27,0.0,0.0,0.0
16715979399,4663,154.27,0.0,0.0,0.0
16544265191,4663,154.27,0.0,0.0,0.0
16543986695,4663,154.27,0.0,0.0,0.0
16541949452,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
16535571417,4663,154.27,0.0,0.0,0.0
16532667131,4669,18484.269,93.35732454445453,0.0,0.0
16532316587,4669,18484.269,93.35732454445453,0.0,0.0
16515324293,4663,154.27,0.0,0.0,0.0
16506748326,4608,1000000000000.0,0.0,0.0,0.0
16502014799,4608,1000000000000.0,0.0,0.0,0.0
16489376615,4667,15250.219,92.67705598195016,43.05586693541909,0.0
16489293989,4663,154.27,0.0,0.0,0.0
16485585542,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
16485209321,4640,253.486,45.049036238687734,45.049036238687734,45.049036238687734
16482776108,4608,1000000000000.0,0.0,0.0,0.0
16482054961,4663,154.27,0.0,0.0,0.0
16479483051,4663,154.27,0.0,0.0,0.0
16476321094,4608,1000000000000.0,0.0,0.0,0.0
16475446647,4667,15250.219,92.67705598195016,43.05586693541909,0.0
16474852294,4667,15250.219,92.67705598195016,43.05586693541909,0.0
16471885382,4667,15250.219,92.67705598195016,43.05586693541909,0.0
16471001783,4663,154.27,0.0,0.0,0.0
16456377479,4663,154.27,0.0,0.0,0.0
16454468140,4608,1000000000000.0,0.0,0.0,0.0
16454308077,4608,1000000000000.0,0.0,0.0,0.0
16454206066,4608,1000000000000.0,0.0,0.0,0.0
16452923956,4608,1000000000000.0,0.0,0.0,0.0
16451760434,4608,1000000000000.0,0.0,0.0,0.0
16451255475,4608,1000000000000.0,0.0,0.0,0.0
16446981442,4663,154.27,0.0,0.0,0.0
16430461294,4608,1000000000000.0,0.0,0.0,0.0
16425097906,3261,4683.467,92.49081930117156,86.65313538026423,78.71042968809218
16421212469,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16420335377,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16407760419,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16406400919,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16403897706,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16403430821,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16402533443,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16398596289,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16398506887,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16391209762,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16390901132,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16389454844,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16386595999,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16386437505,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16385769689,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16385159635,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16382289036,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16368269576,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16366737961,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16360798641,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16360641992,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16354558564,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16354359576,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16353435136,4661,6754.474,78.70448535296754,16.209182239801358,0.0
16353197668,4661,6754.474,78.70448535296754,16.209182239801358,0.0
